sim,method,1,2,3
400,Chol-min,0.013243838743150355,0.03873908714033656,0.13232967513402816
400,Chol-max,0.45481758320022325,0.5419366089158292,0.8943889008688276
401,OT-ICA,0.152808765968146,0.276345069950154,0.5708461640817
401,FastICA,0.14673736850539612,0.2930577144067702,0.5602049170878336
401,Chol-min,0.007876469518789129,0.08715733952347135,0.08384885155326371
401,Chol-max,0.4138856811706695,0.6291837295746475,0.8314716521809387
402,OT-ICA,0.13611893991827742,0.23422136021979453,0.629659699861928
402,FastICA,0.14332907179421844,0.24150021593886645,0.6151707122669151
402,Chol-min,0.018585727499578836,0.06069843724867097,0.09111831992246168
402,Chol-max,0.46141230296825064,0.5851336962736629,0.8424104944174929
403,OT-ICA,0.1286029559011965,0.1924465773955926,0.6789504667032109
403,FastICA,0.12270117831338957,0.1925777889971623,0.6847210326894482
403,Chol-min,0.014215585091715112,0.05064104028213191,0.12236971069434141
403,Chol-max,0.44423652991081,0.5888622052298723,0.8696722223150658
404,OT-ICA,0.11472824645294706,0.2750706008779784,0.6102011526690745
404,FastICA,0.11485673705424553,0.2673129135088425,0.6178303494369121
404,Chol-min,0.011666859935731692,0.06949030250223935,0.09468330470827359
404,Chol-max,0.4371041876214348,0.5785313498637595,0.8507942062415509
405,OT-ICA,0.14716113744055462,0.2017327150475549,0.6511061475118904
405,FastICA,0.14141650746557952,0.20800333065171103,0.6505801618827094
405,Chol-min,0.021869594993060383,0.04182455424676241,0.09905779143509386
405,Chol-max,0.4910170921501614,0.5672240222439974,0.8615172051136176
406,OT-ICA,0.13214795313612065,0.22143175059449052,0.6464202962693888
406,FastICA,0.12206684378111399,0.22570172598053986,0.6522314302383461
406,Chol-min,0.012843770393708357,0.05864985345682924,0.1073338507943351
406,Chol-max,0.4422494340822929,0.5998946929338469,0.8590656450023033
407,OT-ICA,0.1174678599091278,0.3132395483250856,0.5692925917657867
407,FastICA,0.12241366533335007,0.2907747015920631,0.5868116330745868
407,Chol-min,0.00807529703371015,0.08905503418733426,0.07396064396694871
407,Chol-max,0.4119198895365016,0.6467149670185762,0.8242526885097649
408,OT-ICA,0.12609724459936597,0.2638996026432785,0.6100031527573555
408,FastICA,0.13101359153074152,0.2544600911901692,0.6145263172790894
408,Chol-min,0.010190394283432625,0.07497239894661965,0.08479223714499433
408,Chol-max,0.4222067665377388,0.6177820451765627,0.8417428344839285
409,OT-ICA,0.1589031120983327,0.22009361862857355,0.6210032692730938
409,FastICA,0.15176614815583306,0.23022660058130814,0.6180072512628588
409,Chol-min,0.015161076328999474,0.053962126424477654,0.1103569953610107
409,Chol-max,0.43121486671491027,0.5849820429421572,0.8654676703121497
410,OT-ICA,0.11373642598770332,0.19563919321917878,0.6906243807931178
410,FastICA,0.1174410673743347,0.21132948076877953,0.6712294518568857
410,Chol-min,0.015258137395224936,0.05600726358211101,0.10425376941483214
410,Chol-max,0.45616742093216417,0.5724601028317228,0.8596892568144683
411,OT-ICA,0.16252281382396977,0.2018510715030994,0.6356261146729308
411,FastICA,0.153822891915382,0.20216503931572918,0.6440120687688888
411,Chol-min,0.016443657156183927,0.044471210255285616,0.11695614341282005
411,Chol-max,0.47253250785886064,0.540465034041515,0.8767758538691733
412,OT-ICA,0.08718967362854609,0.22179884813804082,0.691011478233413
412,FastICA,0.08861100574088178,0.22184700935531126,0.6895419849038069
412,Chol-min,0.01102304516882344,0.06725310963273852,0.10933590327129092
412,Chol-max,0.4179478300878622,0.6025720906073645,0.8557502320353099
413,OT-ICA,0.09224872707868449,0.1815588043876837,0.7261924685336317
413,FastICA,0.09583735513691931,0.17948509996074608,0.7246775449023346
413,Chol-min,0.011995953351632229,0.05163202270498347,0.11832941678735509
413,Chol-max,0.4224068089681266,0.5892552895261022,0.8762992896925985
414,OT-ICA,0.11929367220623366,0.17564918052764672,0.7050571472661196
414,FastICA,0.11914373564401895,0.17487401877113815,0.7059822455848429
414,Chol-min,0.00996384317598544,0.045277175325513945,0.14716294690620507
414,Chol-max,0.44162586384121033,0.5431031115909577,0.8942741573624471
415,OT-ICA,0.13638289205144596,0.2367663051549937,0.6268508027935603
415,FastICA,0.13975225790741264,0.22147821960617087,0.6387695224864166
415,Chol-min,0.010913118244736867,0.07030716911669475,0.08964695460531633
415,Chol-max,0.4395177939574769,0.614168423923157,0.8440868779966927
416,OT-ICA,0.12791369573563174,0.2770367767691625,0.5950495274952057
416,FastICA,0.1285368460584229,0.25247762756882147,0.6189855263727557
416,Chol-min,0.016244500815421815,0.09654837669140424,0.05891526479265213
416,Chol-max,0.4294274711549584,0.6574637247187654,0.7875312308025283
417,OT-ICA,0.14495072791148658,0.32692560172493174,0.5281236703635817
417,FastICA,0.13171422378577893,0.32613703985445736,0.5421487363597637
417,Chol-min,0.017519278409011206,0.08343497092884246,0.06332216066115758
417,Chol-max,0.4497940543899034,0.6220149974180929,0.8053523084978731
418,OT-ICA,0.12061927822205734,0.19905110630877568,0.6803296154691669
418,FastICA,0.1096564535128627,0.19334203177990314,0.6970015147072341
418,Chol-min,0.006960799326853266,0.08076720283985267,0.10396934940930184
418,Chol-max,0.4094236586332785,0.6294834798505581,0.8447174696556119
419,OT-ICA,0.10656081962065082,0.1974721837427608,0.6959669966365883
419,FastICA,0.10230957991396358,0.20974383435722962,0.6879465857288067
419,Chol-min,0.010499719421818569,0.0690174471789259,0.09590852121112209
419,Chol-max,0.41582598936060855,0.609177353539353,0.852678038489683
420,OT-ICA,0.12013649546552868,0.27515483693904197,0.6047086675954293
420,FastICA,0.11356662130217247,0.26585539469556657,0.6205779840022609
420,Chol-min,0.011473542020584513,0.06513415090513891,0.10329016541265208
420,Chol-max,0.43417630958813447,0.6052414558981698,0.8535951788556245
421,OT-ICA,0.13743826611216223,0.28772470229973846,0.5748370315880993
421,FastICA,0.1369746183850811,0.29319291681536647,0.5698324647995524
421,Chol-min,0.005010671046300615,0.08671679157737425,0.08384281190143876
421,Chol-max,0.4083427183012048,0.6486720545631841,0.8375044109692102
422,OT-ICA,0.13556871999312944,0.25694286056511684,0.6074884194417537
422,FastICA,0.14186571748553142,0.2551250872216645,0.6030091952928042
422,Chol-min,0.016675070298078874,0.07692285719644217,0.07589207037185645
422,Chol-max,0.44786053228548484,0.6025674935380586,0.8221099831300095
423,OT-ICA,0.11528654520248527,0.24532927594095125,0.6393841788565635
423,FastICA,0.10975279895074062,0.1985588200117917,0.6916883810374677
423,Chol-min,0.012390986863729383,0.05307190393400913,0.11864276695805856
423,Chol-max,0.4424666654242606,0.5764022078920401,0.8722088231546427
424,OT-ICA,0.0979966030915582,0.2601967917739895,0.6418066051344523
424,FastICA,0.10915942319194558,0.24184797781872547,0.648992598989329
424,Chol-min,0.007159674345371147,0.0756506944459831,0.10281035778915756
424,Chol-max,0.4271542646716679,0.6258290841013078,0.8479127009872368
425,OT-ICA,0.12170137450940882,0.2049841087267383,0.6733145167638528
425,FastICA,0.11783994563992879,0.20343296173371977,0.6787270926263513
425,Chol-min,0.011515525946225106,0.050679373222744156,0.1202798111354516
425,Chol-max,0.44709812729336496,0.5631736613135526,0.8787066381246635
426,OT-ICA,0.10546308718208458,0.169869281967171,0.7246676308507444
426,FastICA,0.10370778442544593,0.17876326007140841,0.7175289555031457
426,Chol-min,0.012176066427589885,0.04494292675064451,0.12364632498390157
426,Chol-max,0.44722262638470445,0.5730474186581842,0.8839280662756811
427,OT-ICA,0.09221693952919703,0.24150850982616454,0.6662745506446385
427,FastICA,0.08732156608154502,0.25616571036905766,0.6565127235493973
427,Chol-min,0.00692166719563565,0.06609205552515131,0.11078072678282988
427,Chol-max,0.4055482200067816,0.6119084729128275,0.8675629833106994
428,OT-ICA,0.12404967293049317,0.221290324924427,0.6546600021450798
428,FastICA,0.11534559131541484,0.2308947864080657,0.6537596222765194
428,Chol-min,0.012071546401845094,0.08288185164103479,0.07077498301457529
428,Chol-max,0.4252427077753745,0.6331787161794327,0.8218485571547409
429,OT-ICA,0.08915327085932183,0.24233404576001674,0.6685126833806614
429,FastICA,0.09386371421923863,0.25071683844386977,0.6554194473368916
429,Chol-min,0.005419622575467979,0.08368305952804618,0.0991157205574084
429,Chol-max,0.40231047695448774,0.6394314532435015,0.844509569777326
430,OT-ICA,0.12661461510440425,0.22401358142877548,0.6493718034668202
430,FastICA,0.11931272396014121,0.22967078649072048,0.6510164895491384
430,Chol-min,0.012916131350464639,0.07890207574028203,0.07305360158479175
430,Chol-max,0.4432703175821049,0.6389055691580704,0.8205540911919382
431,OT-ICA,0.10878022402886338,0.2505569622092142,0.6406628137619225
431,FastICA,0.10920917434724028,0.24822092670252202,0.6425698989502376
431,Chol-min,0.010008740588364632,0.07813634269097333,0.0894534388593016
431,Chol-max,0.42185044490567325,0.6169779905553419,0.8389824949891066
432,OT-ICA,0.11968122965925071,0.18438972340233967,0.6959290469384096
432,FastICA,0.13031417600446313,0.18025676693899195,0.689429057056545
432,Chol-min,0.020388249390518993,0.03522904103657722,0.12778164105338755
432,Chol-max,0.45703512221557535,0.532887478380255,0.8872242705739135
433,OT-ICA,0.1486953116201544,0.2327590799978734,0.6185456083819721
433,FastICA,0.14872579520918214,0.24498492399625132,0.6062892807945666
433,Chol-min,0.015645416276731647,0.056469095305967186,0.09854222108134436
433,Chol-max,0.4477496943631752,0.584162025256805,0.857263556697699
434,OT-ICA,0.10044435400084425,0.3424701616641838,0.557085484334972
434,FastICA,0.10485417482033041,0.3453125579922635,0.5498332671874061
434,Chol-min,0.012513333708412754,0.10524496624059042,0.05825891520267823
434,Chol-max,0.40018185919562715,0.661742519779187,0.7906269915627129
435,OT-ICA,0.15930938199268715,0.22148772270021128,0.6192028953071016
435,FastICA,0.17000438678511556,0.21436997560448276,0.6156256376104017
435,Chol-min,0.01331846295784052,0.0757811854213549,0.09557394674964892
435,Chol-max,0.4234582704153363,0.6093744142848344,0.83657551816904
436,OT-ICA,0.11844085022800542,0.22020845618832297,0.6613506935836716
436,FastICA,0.11811978374077389,0.2205607744079927,0.6613194418512334
436,Chol-min,0.013592706375646746,0.059476727353479295,0.10482567211322955
436,Chol-max,0.4470268424825104,0.5878752392370654,0.857404494991782
437,OT-ICA,0.1242120324609508,0.21453884011397664,0.6612491274250726
437,FastICA,0.12636709002777657,0.23013552425956804,0.6434973857126554
437,Chol-min,0.021027876690571507,0.06065573949912406,0.08774930657552632
437,Chol-max,0.45959981379202275,0.5834314688190134,0.8382733441355323
438,OT-ICA,0.11985599604787883,0.31756757122059287,0.5625764327315282
438,FastICA,0.11416232227129793,0.30131916413821785,0.5845185135904842
438,Chol-min,0.006614193951938261,0.0988966223335381,0.06817143040674817
438,Chol-max,0.388241869983834,0.6730888329245034,0.8149534745693825
439,OT-ICA,0.10836585267529557,0.28341723681808556,0.6082169105066189
439,FastICA,0.10618737527204994,0.28298008774506056,0.6108325369828894
439,Chol-min,0.010278325363597489,0.0802261953971435,0.10217901937541284
439,Chol-max,0.40937207289517885,0.6286901038016792,0.8373494467830519
440,OT-ICA,0.12350455468786206,0.22922335658706866,0.6472720887250693
440,FastICA,0.12681118084969606,0.22941434167807506,0.6437744774722288
440,Chol-min,0.015908918675127805,0.056367119440009245,0.1043853145706831
440,Chol-max,0.45014158575604374,0.578712847411522,0.8579548485437117
441,OT-ICA,0.12539849462892505,0.2511368700294835,0.6234646353415914
441,FastICA,0.12841472288615136,0.2442513884476217,0.627333888666227
441,Chol-min,0.01964139997719576,0.05471371129611213,0.09200937359520169
441,Chol-max,0.4778098642980289,0.5686864522747819,0.8485814173007037
442,OT-ICA,0.12562750641231016,0.20819481098751297,0.6661776826001768
442,FastICA,0.12401777927090152,0.21593270607325932,0.6600495146558392
442,Chol-min,0.010676166670487708,0.04774953965180254,0.12359188141200131
442,Chol-max,0.42579848809936643,0.5577718123724962,0.8886426126318264
443,OT-ICA,0.08548411462873556,0.2514702622435945,0.6630456231276699
443,FastICA,0.08017123532273204,0.24702903872913237,0.6727997259481355
443,Chol-min,0.010536640574595005,0.07069932617652505,0.09201143936350946
443,Chol-max,0.4147709147726095,0.6075961752636754,0.8504635222007196
444,OT-ICA,0.1010028159963584,0.25140020362528903,0.6475969803783526
444,FastICA,0.0925401712487348,0.26212056490949764,0.6453392638417675
444,Chol-min,0.006086663153661146,0.09436655109731919,0.08526295305148412
444,Chol-max,0.39467564345244316,0.6584481843752426,0.8260050809012374
445,OT-ICA,0.11078333185433153,0.22947803850021797,0.6597386296454506
445,FastICA,0.10939200324044622,0.23038939810773523,0.6602185986518185
445,Chol-min,0.021726115782308788,0.042850134790047845,0.09897312882700204
445,Chol-max,0.47398463445635314,0.5583298920161053,0.8648188417281009
446,OT-ICA,0.13211189624878975,0.24393560869207853,0.6239524950591318
446,FastICA,0.13214231096970322,0.2458023406483849,0.6220553483819118
446,Chol-min,0.011256089007081785,0.06763200585364855,0.10052780912358228
446,Chol-max,0.43442419929603665,0.615018080363787,0.8487719941194694
447,OT-ICA,0.17291936548396708,0.20181849595333856,0.6252621385626943
447,FastICA,0.1690978995633866,0.1980992190782914,0.632802881358322
447,Chol-min,0.01868270545602399,0.05508368559112172,0.09213443296766285
447,Chol-max,0.4562003768929982,0.571142465901675,0.8534094531888949
448,OT-ICA,0.11798988277777081,0.26098002518431634,0.6210300920379128
448,FastICA,0.1212288845538852,0.27162293594757614,0.6071481794985387
448,Chol-min,0.008504422040567108,0.07506025881862263,0.0936840969971786
448,Chol-max,0.40746353399674456,0.630611650620842,0.8472456709907507
449,OT-ICA,0.13953009429690347,0.23292450160810158,0.627545404094995
449,FastICA,0.13628358264720666,0.23018268145521797,0.6335337358975754
449,Chol-min,0.012807568935609292,0.06462865963665906,0.09579199950978012
449,Chol-max,0.44518305951436976,0.5956610488248774,0.8503205973073586
450,OT-ICA,0.14026663982368331,0.26264547643699615,0.5970878837393206
450,FastICA,0.13650535658275711,0.25625624495322163,0.6072383984640212
450,Chol-min,0.022915617525733404,0.08433999564895647,0.0633703627623005
450,Chol-max,0.45272152318853337,0.6272337607330132,0.7923690146861802
451,OT-ICA,0.08985014825922122,0.2443829901302907,0.665766861610488
451,FastICA,0.10110208650468012,0.24349157005819022,0.6554063434371297
451,Chol-min,0.009627045526562447,0.07829880112501843,0.10374720313153261
451,Chol-max,0.41096272589203364,0.6156130522565572,0.8434472816669397
452,OT-ICA,0.1281648706263806,0.2705780512138345,0.601257078159785
452,FastICA,0.12631484836814394,0.2799119628346474,0.5937731887972086
452,Chol-min,0.007342219520273689,0.08622784428216307,0.09496111329859766
452,Chol-max,0.40564967858694667,0.6395615214677268,0.8350219631031799
453,OT-ICA,0.1041266414117612,0.27660793915028775,0.6192654194379511
453,FastICA,0.10315833402889317,0.2775421667954856,0.6192994991756212
453,Chol-min,0.010902469005308543,0.07728077628506991,0.09425075886487558
453,Chol-max,0.3948333883686386,0.6030233534553094,0.8461892667024121
454,OT-ICA,0.1397641203902284,0.24487221714387475,0.6153636624658968
454,FastICA,0.14307180959956958,0.23896694540939162,0.6179612449910388
454,Chol-min,0.012213385413822409,0.07074254248126512,0.09351777384079221
454,Chol-max,0.44543451421797464,0.6097029760070356,0.8407498050690747
455,OT-ICA,0.13752776276064893,0.25992905060933624,0.6025431866300148
455,FastICA,0.14390958963085163,0.24776575595156564,0.6083246544175828
455,Chol-min,0.019562380732119286,0.04504112820802724,0.10831779207542344
455,Chol-max,0.4622002764484324,0.5570295534366282,0.8686483267325148
456,OT-ICA,0.12408684614085248,0.22758314129782292,0.6483300125613245
456,FastICA,0.12637257177850186,0.2238736218958079,0.6497538063256902
456,Chol-min,0.009198896068522627,0.04692808523518553,0.13165869761950044
456,Chol-max,0.42691697390821765,0.5638080877100695,0.8923608812235184
457,OT-ICA,0.15802443644425226,0.18384073777372376,0.658134825782024
457,FastICA,0.13526945151177103,0.19017488647603378,0.6745556620121952
457,Chol-min,0.02504185125674652,0.05115000114690427,0.08398157493582221
457,Chol-max,0.5004809272877775,0.5609897530769964,0.8399592104755025
458,OT-ICA,0.14382657815950722,0.26823075956455417,0.5879426622759386
458,FastICA,0.14338529133523154,0.2573391137208798,0.5992755949438886
458,Chol-min,0.012337338398580058,0.06926710418280821,0.08037414753401628
458,Chol-max,0.4456373771829496,0.628999757757122,0.8370979195460462
459,OT-ICA,0.11311380977103484,0.284582431827219,0.6023037584017462
459,FastICA,0.12311869149208318,0.2775658312609995,0.5993154772469172
459,Chol-min,0.007397056730364694,0.09886254801363673,0.07398338528340409
459,Chol-max,0.40806557994229864,0.6607334067487044,0.812048379788824
460,OT-ICA,0.13115667908873385,0.18276522463281628,0.68607809627845
460,FastICA,0.12162034716239299,0.17669370479434984,0.7016859480432571
460,Chol-min,0.015760215303249198,0.038989171603094744,0.11968492445124859
460,Chol-max,0.4778764921473284,0.5490132032816172,0.8839346161210448
461,OT-ICA,0.16045253883977822,0.2918070866543912,0.5477403745058307
461,FastICA,0.16346934469648006,0.29564076188336064,0.5408898934201594
461,Chol-min,0.01884017586841464,0.09037511069895128,0.06141005033919688
461,Chol-max,0.44080493697788453,0.6238850192651912,0.7953788560904304
462,OT-ICA,0.11066938200542896,0.2374037521446439,0.6519268658499272
462,FastICA,0.1121350859216387,0.22879863889148802,0.6590662751868733
462,Chol-min,0.008989880693708407,0.05989689622933518,0.11717509787019269
462,Chol-max,0.4196675553457545,0.5789523224635764,0.8737735429589499
463,OT-ICA,0.09982187766490803,0.2507582058502088,0.6494199164848833
463,FastICA,0.11845954638174548,0.2542420693071745,0.62729838431108
463,Chol-min,0.014043331931397736,0.06572807646374773,0.0918195000664396
463,Chol-max,0.45202046451232036,0.587807846289213,0.8460017227040927
464,OT-ICA,0.13292315304284608,0.24394199901489316,0.6231348479422607
464,FastICA,0.13242169294906111,0.23740745169945232,0.6301708553514866
464,Chol-min,0.010961142448277887,0.0838119968721449,0.08268495308343357
464,Chol-max,0.42092778834503464,0.6318550304565393,0.8262364130761243
465,OT-ICA,0.10052972156276488,0.23925512284249473,0.6602151555947404
465,FastICA,0.10312638674059817,0.2418577365204243,0.6550158767389775
465,Chol-min,0.00519688095511627,0.06448609668879884,0.11992163172223293
465,Chol-max,0.41049170506005705,0.5962321763116275,0.8763980544933502
466,OT-ICA,0.18962985241331,0.2489299053182418,0.5614402422684481
466,FastICA,0.17668139524565474,0.2487856522502695,0.5745329525040758
466,Chol-min,0.01463155306519825,0.0671395987127076,0.07600296348875413
466,Chol-max,0.44848286715884866,0.5960106818480863,0.8398391782757152
467,OT-ICA,0.07747427659025974,0.24096334049075577,0.6815623829189844
467,FastICA,0.0769761781209113,0.22682467850493043,0.6961991433741582
467,Chol-min,0.012637797772155637,0.04870272421072313,0.1302686922637058
467,Chol-max,0.42234307651767233,0.5679890006783446,0.8828217990572783
468,OT-ICA,0.12804670612569669,0.17961247760663243,0.6923408162676709
468,FastICA,0.11839914974524816,0.19695144783589147,0.6846494024188603
468,Chol-min,0.012568867388691608,0.049501041178534426,0.11413555979378681
468,Chol-max,0.44051574748145034,0.542768572487495,0.8817586816574701
469,OT-ICA,0.11038158629304463,0.2550335377173457,0.6345848759896097
469,FastICA,0.11045598132881429,0.2526386637958453,0.6369053548753403
469,Chol-min,0.010414859407616177,0.06350203073157444,0.0997429441278064
469,Chol-max,0.413069344360988,0.6157326198810058,0.8598278333653487
470,OT-ICA,0.1474381007157693,0.24204450052201607,0.6105173987622147
470,FastICA,0.1576005215607995,0.23820259821329215,0.6041968802259083
470,Chol-min,0.02732076790095687,0.04521612436364847,0.08758665396899898
470,Chol-max,0.48038945611554745,0.5623758884559006,0.8487122259530444
471,OT-ICA,0.05422150547241421,0.25252072845217904,0.6932577660754068
471,FastICA,0.06778028733118353,0.24888878721063515,0.6833309254581813
471,Chol-min,0.0021472324034287485,0.08561316450602854,0.10176424997717504
471,Chol-max,0.38769252419294975,0.6208088567470086,0.8588494729335568
472,OT-ICA,0.11752585181507431,0.1743208137379524,0.7081533344469734
472,FastICA,0.11295910208297517,0.17864809219171437,0.7083928057253105
472,Chol-min,0.013110707767521842,0.051663782690568934,0.11916791875272321
472,Chol-max,0.4575454412757233,0.5559026609938673,0.8734770598770087
473,OT-ICA,0.14169207003232134,0.17695973161169226,0.6813481983559864
473,FastICA,0.16453956943593961,0.17468241170974916,0.6607780188543112
473,Chol-min,0.028529608938943782,0.03126987001051664,0.12651806781223207
473,Chol-max,0.49310098876087444,0.5278391527587567,0.87468497633485
474,OT-ICA,0.14885981545985258,0.2714378287513238,0.5797023557888236
474,FastICA,0.14660929275250995,0.2755035845295924,0.5778871227178977
474,Chol-min,0.013230449772388537,0.07671064901237105,0.08624434343465735
474,Chol-max,0.4154163678498977,0.6320554126702864,0.8319088705013609
475,OT-ICA,0.13737393616742613,0.1876109021233571,0.6750151617092167
475,FastICA,0.13151192668165507,0.1927319791602639,0.675756094158081
475,Chol-min,0.02586794709475335,0.04535896369822868,0.0954026199628912
475,Chol-max,0.4812264640153936,0.5546581174134615,0.8531066519093834
476,OT-ICA,0.0976580741927179,0.2443949298081367,0.6579469959991453
476,FastICA,0.09316955653568391,0.25329250985880525,0.6535379336055109
476,Chol-min,0.00875929175584649,0.06521192054961636,0.10180676896350267
476,Chol-max,0.4332782612179611,0.6280718579009562,0.8558685606640954
477,OT-ICA,0.12931568847663225,0.27028935146136474,0.6003949600620031
477,FastICA,0.12057255171036695,0.26359497327329445,0.6158324750163386
477,Chol-min,0.01182583947021914,0.08572163029110427,0.08101357605237954
477,Chol-max,0.43556080389284463,0.6112913297897077,0.8226880635416082
478,OT-ICA,0.09138176860392873,0.2596811402002248,0.6489370911958464
478,FastICA,0.10922101737168075,0.26346881603023153,0.6273101665980877
478,Chol-min,0.009947569053458968,0.06365230952038328,0.10488531477485707
478,Chol-max,0.41779244709525626,0.6000773444051479,0.8628331574896477
479,OT-ICA,0.09625624934398294,0.2705574126454025,0.6331863380106145
479,FastICA,0.09466298956767764,0.26748256849274005,0.6378544419395823
479,Chol-min,0.007692114061882646,0.055227671120126706,0.12588995115725649
479,Chol-max,0.4099227561095336,0.5915035493380856,0.8830878325663849
480,OT-ICA,0.13976960147149317,0.19029863138852363,0.6699317671399831
480,FastICA,0.15825185837492856,0.18474183115348752,0.6570063104715839
480,Chol-min,0.01546627566392123,0.0400284370168129,0.11822798968693542
480,Chol-max,0.47232864617579295,0.5464614249465394,0.8841425688081582
481,OT-ICA,0.11007111930762244,0.18687030667823432,0.7030585740141432
481,FastICA,0.11215189573054071,0.1887710444242594,0.6990770598452
481,Chol-min,0.011948641208512023,0.06204629508499018,0.10720404815475809
481,Chol-max,0.43463471065991954,0.5835769516996645,0.8605641925095601
482,OT-ICA,0.11465405659690976,0.26798991834589714,0.6173560250571931
482,FastICA,0.10686828276168706,0.25613215255228944,0.6369995646860235
482,Chol-min,0.01556332619965581,0.08234955365285371,0.07904558847246274
482,Chol-max,0.43302400361520643,0.6216763090999519,0.8172891557241841
483,OT-ICA,0.10184169368560321,0.30402560931697337,0.5941326969974233
483,FastICA,0.09140497754785341,0.297547831724975,0.6110471907271715
483,Chol-min,0.0025221631792305137,0.10447901575170737,0.0723659486757616
483,Chol-max,0.39577120048431336,0.6781564030937955,0.8198658794423449
484,OT-ICA,0.13191869278173632,0.2323556880779276,0.6357256191403361
484,FastICA,0.12497869830277934,0.24489288363150857,0.6301284180657121
484,Chol-min,0.007372790389059068,0.08430356888905813,0.09529754612439999
484,Chol-max,0.4010005183082005,0.613337027223412,0.8428584534189051
485,OT-ICA,0.1382846164338851,0.2516643984016747,0.6100509851644402
485,FastICA,0.13037015658099121,0.2492034584389158,0.6204263849800931
485,Chol-min,0.015289672492118584,0.07735116749959461,0.08692222067482365
485,Chol-max,0.44088298761513534,0.6138386590773911,0.8251491428074098
486,OT-ICA,0.07848473505082473,0.20368015602177486,0.7178351089274004
486,FastICA,0.07710946279959466,0.18461460510165328,0.7382759320987521
486,Chol-min,0.007146062119659768,0.06714595632331045,0.11327626584422983
486,Chol-max,0.40548092428952415,0.6097079821021478,0.8661752430388996
487,OT-ICA,0.10769780117645933,0.2898810355711324,0.6024211632524082
487,FastICA,0.1166640430104605,0.2944791852755848,0.5888567717139547
487,Chol-min,0.01139343579652024,0.08711137427874732,0.07002538136181674
487,Chol-max,0.42584101149895515,0.6411006727039242,0.8162310511106506
488,OT-ICA,0.13203153955545752,0.18337682604738828,0.6845916343971542
488,FastICA,0.13856595863830326,0.19155397375217942,0.6698800676095173
488,Chol-min,0.011138928382871949,0.06113321503268418,0.11035606029468864
488,Chol-max,0.4443508510456225,0.5804994264648342,0.8625707326478086
489,OT-ICA,0.08809950683587411,0.28087918672036033,0.6310213064437656
489,FastICA,0.08113884034631796,0.26406067030048846,0.6548004893531936
489,Chol-min,0.007013027473279771,0.0830733695627063,0.0945631760386029
489,Chol-max,0.39339878108225623,0.6471273225313032,0.8408175148633189
490,OT-ICA,0.10362822643000824,0.22856777973092357,0.6678039938390682
490,FastICA,0.10292540521738401,0.2404463048197516,0.6566282899628644
490,Chol-min,0.011546939071317396,0.0546658623642652,0.12856473799192505
490,Chol-max,0.4116377765352161,0.5612496677001725,0.8797124286533968
491,OT-ICA,0.1470951569239861,0.2577923193217149,0.595112523754299
491,FastICA,0.15007887149627763,0.2615593924280619,0.5883617360756606
491,Chol-min,0.012904716391419596,0.09689665653663007,0.06612747248112867
491,Chol-max,0.4147168118990105,0.6447939488611925,0.8017941111689743
492,OT-ICA,0.08603415248633346,0.23085522701406058,0.6831106204996059
492,FastICA,0.08610606501672347,0.22569720809441926,0.6881967268888572
492,Chol-min,0.005104061822152695,0.07341237258554095,0.10593909564778989
492,Chol-max,0.3889971489474801,0.6357437889271752,0.861891040319338
493,OT-ICA,0.12025556440840797,0.1950786869734758,0.6846657486181162
493,FastICA,0.11563458873525137,0.21735423733720327,0.6670111739275453
493,Chol-min,0.012014020738270495,0.04905273020063527,0.13897204334823268
493,Chol-max,0.4368295869420162,0.5553499004923793,0.8835502404316958
494,OT-ICA,0.13928585260359522,0.3262343802704581,0.5344797671259467
494,FastICA,0.1329509327743188,0.33563801488868894,0.5314110523369923
494,Chol-min,0.008006981180535394,0.09624099853043828,0.07395294777238987
494,Chol-max,0.41818014722568175,0.6522431240519866,0.8131790572892689
495,OT-ICA,0.11871395142389105,0.2909467546698171,0.5903392939062918
495,FastICA,0.12014733525677776,0.28443315428336113,0.5954195104598612
495,Chol-min,0.011788634934842494,0.09628897946475726,0.06456362358221993
495,Chol-max,0.42968718801190314,0.6401328948721873,0.802231589064866
496,OT-ICA,0.12395978350547139,0.18168028165079586,0.6943599348437327
496,FastICA,0.11829281290845016,0.1807216733274227,0.7009855137641271
496,Chol-min,0.016137577698316467,0.05442180139075158,0.10838246796248117
496,Chol-max,0.46423487567779825,0.5770911550275035,0.8582001561103555
497,OT-ICA,0.13040311939801782,0.16949403484560294,0.7001028457563792
497,FastICA,0.1385962521852577,0.1770825130330336,0.6843212347817087
497,Chol-min,0.020093454894736355,0.03717216999364029,0.12597501720539675
497,Chol-max,0.466635759685229,0.545699322608124,0.8813104112281666
498,OT-ICA,0.14096880126758707,0.19953212233421372,0.6594990763981992
498,FastICA,0.13668375704898764,0.19582778310959634,0.667488459841416
498,Chol-min,0.019183001416092593,0.03999941041134631,0.13625272659177284
498,Chol-max,0.4513678123896487,0.547054487611736,0.8815235593492022
499,OT-ICA,0.13925615738165767,0.19626526283973958,0.6644785797786028
499,FastICA,0.1417008919995726,0.20680127880652316,0.6514978291939042
499,Chol-min,0.01723343251263242,0.04757073929589714,0.11096399949227598
499,Chol-max,0.46532465265850764,0.5504543582441614,0.8701089646946861
